"","BC","MT","AG","UB","PT","RC","AC","ZH","LT"
"P_12251",0.49258803728638,0.335480321077162,0.171931641636458,0,0,0,0,0,0
"P_12255",0.547999741066805,0.452000258933195,0,0,0,0,0,0,0
"P_12267",0.411250647332988,0.367199637493527,0.173193940963231,0,0.0483557742102538,0,0,0,0
"P_12271",0.478508544795443,0.43306576903159,0.0111664940445365,0,0.0772591921284309,0,0,0,0
"P_12276",0.755146297255308,0.0263788192646297,0.218474883480062,0,0,0,0,0,0
"P_12281",0.544892542723977,0.0249546866908338,0.430152770585189,0,0,0,0,0,0
"P_12282",0.877556965302952,0,0.122443034697048,0,0,0,0,0,0
"P_12284",0.0606551009839461,0.468571983428275,0.470772915587778,0,0,0,0,0,0
"P_12293",0.454913257379596,0.116455204557224,0.42863153806318,0,0,0,0,0,0
"P_12294",0.559036768513723,0.154777317452097,0.286185914034179,0,0,0,0,0,0
"P_12561",0.391960124287934,0,0.608039875712066,0,0,0,0,0,0
"P_12295",0.723070947695495,0.194361729673744,0.0825673226307613,0,0,0,0,0,0
"P_12300",0.794504142931124,0.0554764370792336,0.140892024857587,0.00912739513205593,0,0,0,0,0
"P_12301",0.289940445365096,0.186075867426204,0.410926980838944,0.0871310201967892,0.0259256861729674,0,0,0,0
"P_12304",0.558324702226826,0.0373187467633351,0.404356551009839,0,0,0,0,0,0
"P_12307",0.677013205592957,0.146912221646815,0.176074572760228,0,0,0,0,0,0
"P_12310",0.820559295701709,0.124385033661315,0.0550556706369757,0,0,0,0,0,0
"P_12311",0.508221128948731,0.338652252718799,0.15312661833247,0,0,0,0,0,0
"P_12320",0.371407301916106,0.333926721905748,0.294665976178146,0,0,0,0,0,0
"P_12321",0.0761587260486794,0.836030554117038,0.0878107198342827,0,0,0,0,0,0
"P_12322",0.583959088555153,0.255987830139824,0.132444329363024,0.027608751941999,0,0,0,0,0
"P_12329",0.641086224754014,0.323504660797514,0.0354091144484723,0,0,0,0,0,0
"P_12330",0.464493785603314,0.452421025375453,0.0830851890212325,0,0,0,0,0,0
"P_12336",0.694879596064215,0.305120403935785,0,0,0,0,0,0,0
"P_12338",0.542853443811497,0.457146556188503,0,0,0,0,0,0,0
"P_12341",0.708376488865873,0.189150699119627,0.1024728120145,0,0,0,0,0,0
"P_12343",0.718054117037804,0.134256861729674,0.147689021232522,0,0,0,0,0,0
"P_12348",0.311367167270844,0.428955204557224,0.0434036768513723,0,0.216273951320559,0,0,0,0
"P_12349",1,0,0,0,0,0,0,0,0
"P_12352",0.999223200414293,0.000776799585706888,0,0,0,0,0,0,0
"P_12353",0.4229673744174,0.376844899016054,0.200187726566546,0,0,0,0,0,0
"P_12354",0.475757379596064,0,0.524242620403936,0,0,0,0,0,0
"P_12356",0.932256602796478,0.0677433972035215,0,0,0,0,0,0,0
"P_12360",0.23371957534956,0.603702744691869,0.162577679958571,0,0,0,0,0,0
"P_12363",0.508771361988607,0.198375194199896,0.292853443811497,0,0,0,0,0,0
"P_12365",0.410797514241326,0.402900051786639,0.186302433972035,0,0,0,0,0,0
"P_12366",1,0,0,0,0,0,0,0,0
"P_12368",0.647689021232522,0.335965820818229,0,0,0.0163451579492491,0,0,0,0
"P_12372",0.323925427239772,0.394096323148628,0.2819782496116,0,0,0,0,0,0
"P_12373",0.790005178663905,0.00122993267736924,0.208764888658726,0,0,0,0,0,0
"P_12377",0.170831175556706,0.829168824443294,0,0,0,0,0,0,0
"P_12381",0.362959606421543,0.155489383738995,0.422611341273951,0,0.0589396685655101,0,0,0,0
"P_12382",0.213522786121181,0.228184878301398,0.558292335577421,0,0,0,0,0,0
"P_12387",0.617329104091144,0.349754013464526,0.0329168824443294,0,0,0,0,0,0
"P_12390",0.473362247540135,0.107295442775764,0.246407301916106,0,0.172935007767996,0,0,0,0
"P_12394",0.735985240807872,0.0284826514759192,0.235532107716209,0,0,0,0,0,0
"P_12396",0.720416882444329,0.0195170895908856,0.260066027964785,0,0,0,0,0,0
"P_12397",0.687305800103573,0.0825996892801657,0.221355515277059,0,0.00686172967374417,0.00187726566545831,0,0,0
"P_12403",0.253625064733299,0.478540911444847,0.221064215432418,0,0,0.0467698083894355,0,0,0
"P_12405",0.191545831175557,0.599527446918695,0.0301333505955463,0,0.178793371310202,0,0,0,0
"P_12406",0.57761522527188,0.211451320559296,0.210933454168824,0,0,0,0,0,0
"P_12412",0.755146297255308,0.143772656654583,0.101081046090109,0,0,0,0,0,0
"P_12417",0.176365872604868,0.798647074054894,0.0159243915069912,0,0.00906266183324702,0,0,0,0
"P_12418",0.414940445365096,0.0182224236147074,0.566837131020197,0,0,0,0,0,0
"P_12420",1,0,0,0,0,0,0,0,0
"P_12421",0.627168565510098,0.18008803728638,0.192743397203521,0,0,0,0,0,0
"P_12428",0.980094510616261,0.00339849818746763,0,0,0,0.0165069911962714,0,0,0
"P_12429",0.715173485240808,0.284826514759192,0,0,0,0,0,0,0
"P_12432",0.98931900569653,0.0106809943034697,0,0,0,0,0,0,0
"P_12434",0.517607457276023,0.173744174003107,0.30864836872087,0,0,0,0,0,0
"P_12436",0.961257120662869,0,0.038742879337131,0,0,0,0,0,0
"P_12437",0.776831952356292,0.160635680994303,0.0625323666494045,0,0,0,0,0,0
"P_12442",0.859820041429311,0.140179958570689,0,0,0,0,0,0,0
"P_12444",0.875679699637494,0,0.124320300362506,0,0,0,0,0,0
"P_12447",0.749707892221081,0.250292107778919,0,0,0,0,0,0,0
"P_12449",1,0,0,0,0,0,0,0,0
"P_12451",0.311464267219057,0.40726954945624,0.160570947695495,0.0205528223718281,0.10014241325738,0,0,0,0
"P_12455",0.380631796996375,0.298744174003107,0.320624029000518,0,0,0,0,0,0
"P_12457",0.887687726566546,0.0627912998446401,0.0206822889694459,0,0.0288386846193682,0,0,0,0
"P_12459",0.72689021232522,0.131505696530295,0.141604091144485,0,0,0,0,0,0
"P_12464",0.188729932677369,0.811270067322631,0,0,0,0,0,0,0
"P_12465",0.763917659243915,0.129466597617815,0.10661574313827,0,0,0,0,0,0
"P_12466",0.873058001035733,0,0.126941998964267,0,0,0,0,0,0
"P_12467",0.878430864836872,0.121569135163128,0,0,0,0,0,0,0
"P_12468",0.274760486794407,0.0581305023303988,0.344316416364578,0,0.322792594510616,0,0,0,0
"P_12469",1,0,0,0,0,0,0,0,0
"P_12476",0.508480062143967,0.491519937856033,0,0,0,0,0,0,0
"P_12482",0.400310719834283,0.349268513723459,0.123478767477991,0.000226566545831176,0.126715432418436,0,0,0,0
"P_12485",0.884839461418954,0.115160538581046,0,0,0,0,0,0,0
"P_12486",0.860499741066805,0,0.0105515277058519,0,0.108978508544795,0,0.0199702226825479,0,0
"P_12487",0.679732004142931,0.123931900569653,0.196336095287416,0,0,0,0,0,0
"P_12491",0.426980838943553,0.203294924909373,0.369724236147074,0,0,0,0,0,0
"P_12493",0.72630761263594,0.27369238736406,0,0,0,0,0,0,0
"P_12495",0.92652770585189,0.0734722941481098,0,0,0,0,0,0,0
"P_12499",0.579913257379596,0.420086742620404,0,0,0,0,0,0,0
"P_12503",0.891927757638529,0.0745403935784568,0,0,0.033531848783014,0,0,0,0
"P_12504",0.611276540652512,0.388723459347488,0,0,0,0,0,0,0
"P_12505",0.725466079751424,0,0,0,0,0,0.274533920248576,0,0
"P_12506",0.828618591403418,0.15639564992232,0.014985758674262,0,0,0,0,0,0
"P_12507",0.537804246504402,0.281654583117556,0.180541170378042,0,0,0,0,0,0
"P_12509",0.680605903676851,0.319394096323149,0,0,0,0,0,0,0
"P_12512",0.707308389435526,0.196141895390989,0.0965497151734852,0,0,0,0,0,0
"P_12517",0.570688762299327,0.320753495598136,0,0,0,0.108557742102538,0,0,0
"P_12518",0.600595546349042,0,0.398595287415847,0,0.000809166235111341,0,0,0,0
"P_12519",0.559457534955981,0.378333764888659,0.0290976178146038,0,0.0331110823407561,0,0,0,0
"P_12523",0.846549715173485,0,0.152317452097359,0,0.00113283272915588,0,0,0,0
"P_12525",0.9905489383739,0.00945106162610047,0,0,0,0,0,0,0
"P_12529",0.389726825479026,0.258059295701709,0.352213878819265,0,0,0,0,0,0
"P_12530",0.629498964267219,0,0.239966338684619,0.130534697048162,0,0,0,0,0
"P_12533",0.343507250129467,0.155586483687209,0.477052045572242,0,0.0238542206110823,0,0,0,0
"P_12534",0.803566804764371,0.0396167788710513,0,0.0226242879337131,0.134192128430865,0,0,0,0
"P_12536",0.610823407560849,0.0705269290523045,0.318649663386846,0,0,0,0,0,0
"P_12539",0.537836613153806,0.0337584153288452,0.274145520455722,0.154259451061626,0,0,0,0,0
"P_12542",0.670993008803729,0.063924132573796,0.265082858622475,0,0,0,0,0,0
"P_12546",0.443940963231486,0.355062143966857,0.200996892801657,0,0,0,0,0,0
"P_12547",0.572695494562403,0.00611729673744174,0.421187208700155,0,0,0,0,0,0
"P_12549",0.694232263076126,0.192840497151735,0.112927239772139,0,0,0,0,0,0
"P_12553",0.145811755567064,0.748640600725013,0.105547643707923,0,0,0,0,0,0
"P_12555",0.600207146556188,0.0548614707405489,0.312694199896427,0.00760616261004661,0.0246310201967892,0,0,0,0
"P_12565",0.709379854997411,0.145973588814086,0.144646556188503,0,0,0,0,0,0
"P_12566",0.533855515277059,0.0138205592957017,0.45232392542724,0,0,0,0,0,0
"P_12567",0.325996892801657,0.0121698601760746,0.661833247022268,0,0,0,0,0,0
"P_12569",0.158143448990161,0.50501683065769,0.336839720352149,0,0,0,0,0,0
"P_12570",1,0,0,0,0,0,0,0,0
"P_12573",0.290425945106163,0.709574054893837,0,0,0,0,0,0,0
"P_12574",0.414487312273433,0.129563697566028,0.128236664940445,0,0.327712325220093,0,0,0,0
"P_12575",0.954298291040911,0.0457017089590886,0,0,0,0,0,0,0
"P_12576",0.908240548938374,0.0917594510616261,0,0,0,0,0,0,0
"P_12577",0.808551268772657,0.0858687208700155,0,0,0.0447954427757639,0.060784567581564,0,0,0
"P_12580",0.901637752459865,0.0983622475401346,0,0,0,0,0,0,0
"P_12583",0.795604609010875,0,0,0,0.204395390989125,0,0,0,0
"P_12584",0.615646038322113,0.33764888658726,0,0,0.0467050750906266,0,0,0,0
"P_12587",0.99970870015536,0,0,0,0,0,0.000291299844640083,0,0
"P_12588",0.798614707405489,0,0,0,0.123122734334542,0,0.0782625582599689,0,0
"P_12590",1,0,0,0,0,0,0,0,0
"P_12593",0.920993008803729,0,0,0,0.0790069911962714,0,0,0,0
"P_12595",0.999870533402382,0,0,0,0,0.000129466597617815,0,0,0
"P_12596",1,0,0,0,0,0,0,0,0
"P_12597",0.850498446400829,0.149501553599171,0,0,0,0,0,0,0
"P_12598",0.875,0.125,0,0,0,0,0,0,0
"P_12600",0.982522009321595,0,0,0,0.017477990678405,0,0,0,0
"P_12601",0.801009839461419,0.198990160538581,0,0,0,0,0,0,0
"P_12602",0.748025634386328,0.0473524080787157,0,0,0.204621957534956,0,0,0,0
"P_12603",0.999935266701191,0,0,0,6.47332988089073e-05,0,0,0,0
"P_12607",0.422578974624547,0.0124935266701191,0,0,0.225012946659762,0.339914552045572,0,0,0
"P_12613",0.417400310719834,0.582599689280166,0,0,0,0,0,0,0
"P_12618",0.624061367167271,0.375938632832729,0,0,0,0,0,0,0
"P_12619",1,0,0,0,0,0,0,0,0
"P_12620",0.874061367167271,0.125938632832729,0,0,0,0,0,0,0
"P_12629",1,0,0,0,0,0,0,0,0
"P_12634",1,0,0,0,0,0,0,0,0
"P_12636",1,0,0,0,0,0,0,0,0
"P_12638",0.811529000517866,0.0783596582081823,0,0,0.110111341273951,0,0,0,0
"P_12640",0,1,0,0,0,0,0,0,0
"P_12643",0.9149728120145,0,0,0,0.0598783013982393,0,0.0251488865872605,0,0
"P_12644",0.759580528223718,0.162771879854997,0,0,0,0.0776475919212843,0,0,0
"P_12645",1,0,0,0,0,0,0,0,0
"P_12647",1,0,0,0,0,0,0,0,0
"P_12649",0.986114707405489,0,0,0,0.0138852925945106,0,0,0,0
"P_12650",1,0,0,0,0,0,0,0,0
"P_12654",0.979997410668048,0,0,0,0.0200025893319524,0,0,0,0
"P_12656",0.904550750906266,0.0954492490937338,0,0,0,0,0,0,0
"P_12657",0.940704298291041,0.0347294148109788,0,0,0.0245662868979803,0,0,0,0
"P_12658",0.952582858622475,0.0474171413775246,0,0,0,0,0,0,0
"P_12660",1,0,0,0,0,0,0,0,0
"P_12662",1,0,0,0,0,0,0,0,0
"P_12663",1,0,0,0,0,0,0,0,0
"P_12665",1,0,0,0,0,0,0,0,0
"P_12671",1,0,0,0,0,0,0,0,0
"P_12677",0.996018902123252,0,0,0,0.0039810978767478,0,0,0,0
"P_12679",0.605482910409114,0.370371569135163,0,0.0241455204557224,0,0,0,0,0
"P_12680",0.87289616778871,0.120436302433972,0.00666752977731745,0,0,0,0,0,0
"P_12683",0.656007250129467,0.343992749870533,0,0,0,0,0,0,0
"P_12685",0.738930605903677,0.194070429829104,0,0,0.0669989642672191,0,0,0,0
"P_12688",0.725595546349042,0.274404453650958,0,0,0,0,0,0,0
"P_12689",0.638043759709995,0.361956240290005,0,0,0,0,0,0,0
"P_12690",0.78909891248058,0,0,0,0.21090108751942,0,0,0,0
"P_12694",0.728540911444847,0.243332470222683,0,0,0,0.0281266183324702,0,0,0
"P_12697",1,0,0,0,0,0,0,0,0
"P_12700",0.998640600725013,0.00135939927498705,0,0,0,0,0,0,0
"P_12701",0.875420766442258,0.0185784567581564,0,0,0.106000776799586,0,0,0,0
"P_12704",0.64128042465044,0.0901734852408079,0,0.25741196271362,0.0111341273951321,0,0,0,0
"P_12707",0.860985240807872,0,0.139014759192128,0,0,0,0,0,0
"P_12709",0.43190056965303,0,0.567646297255308,0,0.000453133091662351,0,0,0,0
"P_12712",0.712681253236665,0.287318746763335,0,0,0,0,0,0,0
"P_12713",0.833603055411704,0.166396944588296,0,0,0,0,0,0,0
"P_12718",0.87914293112377,0.109528741584671,0,0,0.0107780942516831,0.000550233039875712,0,0,0
"P_12722",0.74673096841015,0.000323666494044537,0.252945365095805,0,0,0,0,0,0
"P_12723",0.820624029000518,0.00158596582081823,0.177790005178664,0,0,0,0,0,0
"P_12725",0.266701191092698,0.733298808907302,0,0,0,0,0,0,0
"P_12729",0.820267995857069,0.0106486276540653,0.169083376488866,0,0,0,0,0,0
"P_12730",1,0,0,0,0,0,0,0,0
"P_12734",1,0,0,0,0,0,0,0,0
"P_12737",0.738898239254272,0.199184360435008,0.0619174003107198,0,0,0,0,0,0
"P_12738",0.774598653547385,0.139144225789746,0.0345028482651476,0.0517542723977214,0,0,0,0,0
"P_12739",0.527673485240808,0.437435266701191,0.00375453133091662,0,0.0311367167270844,0,0,0,0
"P_12745",0.559554634904195,0.440445365095805,0,0,0,0,0,0,0
"P_12752",0.899728120145003,0.0105515277058519,0,0,0,0.0897203521491455,0,0,0
"P_12758",0.628948731227343,0,0,0,0.371051268772657,0,0,0,0
"P_12763",0.582146556188503,0,0,0,0.404712584153288,0.0131408596582082,0,0,0
"P_12767",0.418694976696012,0.192128430864837,0.0120403935784568,0,0.222488348006214,0.15464785085448,0,0,0
"P_12768",0.761684360435008,0.106777576385293,0,0,0,0.1315380631797,0,0,0
"P_12770",0.378042465044019,0.358169342309684,0.0133674262040394,0,0.221808648368721,0.028612118073537,0,0,0
"P_12772",0.749643966856551,0,0,0,0.250356033143449,0,0,0,0
"P_12773",1,0,0,0,0,0,0,0,0
"P_12778",0.509289228379078,0,0.450317193164164,0.0403935784567582,0,0,0,0,0
"P_12779",1,0,0,0,0,0,0,0,0
"P_12784",0.813244432936302,0.0725012946659762,0,0,0.114254272397721,0,0,0,0
"P_12789",1,0,0,0,0,0,0,0,0
"P_12791",0.613283272915588,0.128074831693423,0.258641895390989,0,0,0,0,0,0
"P_12792",0.999773433454169,0,0,0,0,0.000226566545831176,0,0,0
"P_12793",0.995468669083376,0,0,0,0.00453133091662351,0,0,0,0
"P_12794",0.744756602796478,0.235305541170378,0.0199378560331435,0,0,0,0,0,0
"P_12797",0.837487053340238,0.162512946659762,0,0,0,0,0,0,0
"P_12799",1,0,0,0,0,0,0,0,0
"P_12802",1,0,0,0,0,0,0,0,0
"P_12804",0.231421543241844,0,0.768578456758156,0,0,0,0,0,0
"P_12811",0.577194458829622,0.422805541170378,0,0,0,0,0,0,0
"P_12812",0.84214785085448,0,0.15785214914552,0,0,0,0,0,0
"P_12813",0.946562661833247,0,0,0,0,0.053437338166753,0,0,0
"P_12814",0.441254531330917,0.184943034697048,0.373802433972035,0,0,0,0,0,0
"P_12819",0.705107457276023,0.0425621439668565,0,0,0.252330398757121,0,0,0,0
"P_12820",1,0,0,0,0,0,0,0,0
"P_12823",1,0,0,0,0,0,0,0,0
"P_12826",0.678048938373899,0,0.3219510616261,0,0,0,0,0,0
"P_12828",0.322566027964785,0.378366131538063,0.202162092180217,0.0713684619368203,0,0,0.0255372863801139,0,0
"P_12831",0.56308259968928,0.0701385292594511,0.358816675297773,0.0079621957534956,0,0,0,0,0
"P_12837",1,0,0,0,0,0,0,0,0
"P_12839",0.844025116519938,0,0,0,0.155974883480062,0,0,0,0
"P_12840",0.948310460901088,0,0,0,0.0351825479026411,0.0165069911962714,0,0,0
"P_12842",0.990063438632833,0,0,0,0,0.00993656136716727,0,0,0
"P_12845",0.766960124287934,0.198634127395132,0.0344057483169342,0,0,0,0,0,0
"P_12846",0.759548161574314,0.118882703262558,0.121569135163128,0,0,0,0,0,0
"P_12848",1,0,0,0,0,0,0,0,0
"P_12851",1,0,0,0,0,0,0,0,0
"P_12855",1,0,0,0,0,0,0,0,0
"P_12857",0.660959347488348,0.339040652511652,0,0,0,0,0,0,0
"P_12859",1,0,0,0,0,0,0,0,0
"P_12860",1,0,0,0,0,0,0,0,0
"P_12861",1,0,0,0,0,0,0,0,0
"P_12862",0.593280683583635,0.0768060590367685,0.204168824443294,0,0.0318487830139824,0,0.09389564992232,0,0
"P_12863",0.568099430346971,0.126941998964267,0.291040911444847,0,0.0139176592439151,0,0,0,0
"P_12864",0.914810978767478,0.000291299844640083,0.0848977213878819,0,0,0,0,0,0
"P_12868",0.0879078197824961,0.780295183842569,0.131796996374935,0,0,0,0,0,0
"P_12869",0,0,0.574443293630243,0.405165717244951,0.0203909891248058,0,0,0,0
"P_12871",0.445009062661833,0.241325737959606,0.31366519937856,0,0,0,0,0,0
"P_12872",0.697209994821336,0.098459347488348,0.148206887622993,0,0.0561237700673226,0,0,0,0
"P_12873",0,1,0,0,0,0,0,0,0
"P_12874",0.712843086483687,0.0665781978249612,0.220578715691352,0,0,0,0,0,0
"P_12876",0.884515794924909,0.103184878301398,0.0122993267736924,0,0,0,0,0,0
"P_12877",0.59599948213361,0.40400051786639,0,0,0,0,0,0,0
"P_12881",0.920410409114448,0.0795895908855515,0,0,0,0,0,0,0
"P_12882",0.939215432418436,0.060784567581564,0,0,0,0,0,0,0
"P_12883",0.862344640082859,0.137655359917141,0,0,0,0,0,0,0
"P_12884",0.433713102019679,0.0632767995857069,0.494141636457794,0.0088684619368203,0,0,0,0,0
"P_12886",0.0497475401346453,0.913289746245469,0.0369627136198861,0,0,0,0,0,0
"P_12888",0.714073019161056,0,0,0,0.150763852925945,0.135163127912998,0,0,0
"P_12889",0.243397203521491,0.194555929570171,0.533434748834801,0.0284179181771103,0.000194199896426722,0,0,0,0
"P_12890",0.439927498705334,0.221323148627654,0.338749352667012,0,0,0,0,0,0
"P_12891",0.381311496633868,0.495306835836354,0.123381667529777,0,0,0,0,0,0
"P_12892",0.309781201450026,0.024760486794407,0.665458311755567,0,0,0,0,0,0
"P_12893",0.257767995857069,0.436593733816675,0.278191351631279,0,0.0274469186949767,0,0,0,0
"P_12894",0.327485758674262,0.587713619886069,0.0848006214396686,0,0,0,0,0,0
"P_12895",0.509062661833247,0.132023562920766,0.358913775245987,0,0,0,0,0,0
"P_12896",0.563147332988089,0.0816286897980321,0.355223977213879,0,0,0,0,0,0
"P_12897",1,0,0,0,0,0,0,0,0
"P_12898",0.48815380631797,0.240904971517349,0.270941222164682,0,0,0,0,0,0
"P_12899",1,0,0,0,0,0,0,0,0
"P_12900",0.848588814085966,0.0568682030036251,0.0752200932159503,0,0.0193228896944588,0,0,0,0
"P_12901",1,0,0,0,0,0,0,0,0
"P_12902",0.757865095805282,0.12412610046608,0,0,0.118008803728638,0,0,0,0
"P_12903",0.905327550491973,0.0348265147591921,0,0,0,0.0598459347488348,0,0,0
"P_12904",0.578586224754013,0.154486017607457,0,0,0.266927757638529,0,0,0,0
"P_12905",0.217406784049715,0.287156913516313,0,0.0390341791817711,0,0.456402123252201,0,0,0
"P_12906",0.866843604350078,0.0623381667529777,0,0,0,0,0.0708182288969446,0,0
"P_12907",0.806674003107198,0,0.193325996892802,0,0,0,0,0,0
"P_12908",0.456046090108752,0.543953909891248,0,0,0,0,0,0,0
"P_12909",0.530942516830658,0.167109010875194,0,0,0,0.301948472294148,0,0,0
"P_12911",0.220319782496116,0.176689539098912,0.602990678404972,0,0,0,0,0,0
"P_12912",0.949119627136199,0,0.0508803728638011,0,0,0,0,0,0
"P_12915",0.888691092698084,0,0.111308907301916,0,0,0,0,0,0
"P_12918",0.799164940445365,0,0.0909826514759192,0,0.109852408078716,0,0,0,0
"P_12919",0.716241584671155,0,0.283758415328845,0,0,0,0,0,0
"P_12920",0.84985111341274,0.0148886587260487,0.12856033143449,0,0.00669989642672191,0,0,0,0
"P_12921",0.514370792335577,0,0.485629207664423,0,0,0,0,0,0
"P_12922",0.674359140341792,0.171057742102538,0.154583117555671,0,0,0,0,0,0
"P_12923",0.655036250647333,0.344025116519938,0.000938632832729156,0,0,0,0,0,0
"P_12925",0.419471776281719,0.0293889176592439,0.551139306059037,0,0,0,0,0,0
"P_12927",0.426365872604868,0.573634127395132,0,0,0,0,0,0,0
"P_12932",0.367944070429829,0.632055929570171,0,0,0,0,0,0,0
"P_12935",0.975530813050233,0.024469186949767,0,0,0,0,0,0,0
"P_12936",0.612894873122734,0,0.255502330398757,0.131602796478509,0,0,0,0,0
"P_12937",0.240710771620922,0.0690704298291041,0.545669342309684,0.00401346452615225,0.140535991714138,0,0,0,0
"P_12938",0.174067840497152,0.769743656136717,0.0365095805282237,0,0.0196789228379078,0,0,0,0
"P_12939",0.533564215432418,0.159438114966339,0.0324961160020715,0,0.207114189539099,0.0673873640600725,0,0,0
"P_12940",0.885519161056447,0.088328586224754,0,0.0261522527187985,0,0,0,0,0
"P_12941",0.872799067840497,0,0.0619497669601243,0,0.0652511651993786,0,0,0,0
"P_12942",0.82645002589332,0,0,0,0,0.17354997410668,0,0,0
"P_12945",0.806803469704816,0.158337648886587,0,0,0.0343733816675298,0.000485499741066805,0,0,0
"P_12947",0.579460124287934,0.420539875712066,0,0,0,0,0,0,0
"P_12948",0.868817969963749,0.131182030036251,0,0,0,0,0,0,0
"P_12949",0.373252200932159,0.200414293112377,0.246472035214915,0.0136910926980839,0.0951903158984982,0.0709800621439669,0,0,0
"P_12950",0.642510357327809,0.357489642672191,0,0,0,0,0,0,0
"P_12951",0.741843604350078,0.258156395649922,0,0,0,0,0,0,0
"P_12952",0.575608493008804,0.0847682547902641,0.339623252200932,0,0,0,0,0,0
"P_12953",0.999158467115484,0,0,0,0.000841532884515795,0,0,0,0
"P_12954",0.379207664422579,0.553146038322113,0,0,0,0.0676462972553081,0,0,0
"P_12955",0.604706110823408,0.317549197307095,0,0,0.04295054375971,0.0347941481097877,0,0,0
"P_12956",0.87412610046608,0.12587389953392,0,0,0,0,0,0,0
"P_12957",0.69491196271362,0,0,0,0.251068099430347,0.0540199378560331,0,0,0
"P_12958",0.87587389953392,0.0857716209218022,0,0,0,0.0383544795442776,0,0,0
"P_12959",0.209897721387882,0.357263076126359,0,0,0.432839202485759,0,0,0,0
"P_12960",0.977667011910927,0.022332988089073,0,0,0,0,0,0,0
"P_12961",0.902285085447954,0.0784243915069912,0,0,0,0.0192905230450544,0,0,0
"P_12962",0.638140859658208,0.193390730191611,0.0829880890730192,0,0.0854803210771621,0,0,0,0
"P_12963",0.761878560331435,0.195009062661833,0.00676462972553081,0,0.0363477472812015,0,0,0,0
"P_12964",0.719704816157431,0.280295183842569,0,0,0,0,0,0,0
"P_12965",1,0,0,0,0,0,0,0,0
"P_12966",0.358525375453133,0.641474624546867,0,0,0,0,0,0,0
"P_12967",1,0,0,0,0,0,0,0,0
"P_12968",0.570688762299327,0.336095287415847,0,0,0,0.0932159502848265,0,0,0
"P_12969",0.174003107198343,0.336677887105127,0,0,0.48931900569653,0,0,0,0
"P_12989",0.986082340756085,0,0,0,0.0139176592439151,0,0,0,0
"P_12970",0.302077938891766,0.697922061108234,0,0,0,0,0,0,0
"P_12971",0.924682806835836,0,0,0,0.0204233557742103,0.0548938373899534,0,0,0
"P_12972",0.957178922837908,0,0,0,0.0428210771620922,0,0,0,0
"P_12973",0.296478508544795,0,0,0,0.168630243397204,0.534891248058001,0,0,0
"P_12974",0.883415328845158,0.116584671154842,0,0,0,0,0,0,0
"P_12975",0.881084930088037,0.118915069911963,0,0,0,0,0,0,0
"P_12976",0.436075867426204,0.286865613671673,0,0,0.243720870015536,0.0333376488865873,0,0,0
"P_12978",0.601469445882962,0.0434360435007768,0,0,0.355094510616261,0,0,0,0
"P_12979",0.510551527705852,0.433421802175039,0,0,0.0234981874676333,0.0325284826514759,0,0,0
"P_12981",0.274080787156913,0.111438373899534,0,0,0.421122475401346,0.193358363542206,0,0,0
"P_12982",0.892769290523045,0.0350207146556189,0,0,0.0578068358363542,0.0144031589849819,0,0,0
"P_12983",0.505599430346971,0.49440056965303,0,0,0,0,0,0,0
"P_12984",0.686593733816675,0,0,0.123608234075608,0.141798291040911,0.0479997410668048,0,0,0
"P_12985",0.584800621439669,0.141150958052822,0,0,0,0.274048420507509,0,0,0
"P_12986",0.408855515277058,0.489351372345935,0,0,0.101793112377007,0,0,0,0
"P_12987",0.592115484205075,0.191578197824961,0,0,0.216306317969964,0,0,0,0
"P_12988",0.781492749870533,0.0603314344899016,0,0,0.158175815639565,0,0,0,0
"P_12990",0.394776022786121,0.496763335059555,0,0,0.0807871569135163,0.0276734852408079,0,0,0
"P_12991",0.920507509062662,0.0714331952356292,0,0,0,0.00805929570170896,0,0,0
"P_12993",0.769937856033143,0,0,0,0.0399404453650958,0.190121698601761,0,0,0
"P_12994",0.887493526670119,0,0,0,0.112506473329881,0,0,0,0
"P_12995",0.76838425686173,0,0,0,0.22303858104609,0.00857716209218022,0,0,0
"P_12996",1,0,0,0,0,0,0,0,0
"P_12997",0.752006732263076,0.241390471258415,0,0,0.00660279647850854,0,0,0,0
"P_12998",0.804408337648887,0.175006473329881,0,0,0,0.0205851890212325,0,0,0
"P_12999",0.556447436561367,0.354641377524599,0,0,0.0574508026929052,0.0314603832211289,0,0,0
"P_13000",0.334994821336095,0.259256861729674,0,0.0900440186431901,0.315704298291041,0,0,0,0
"P_13001",0.217309684101502,0,0,0.492070170895909,0.290620145002589,0,0,0,0
"P_13002",0.689636198860694,0.229155877783532,0,0,0.053793371310202,0,0.0274145520455722,0,0
"P_13003",1,0,0,0,0,0,0,0,0
"P_13004",0.991649404453651,0,0,0,0.00835059554634904,0,0,0,0
"P_13005",0.668727343345417,0.281266183324702,0,0,0.00517866390471258,0.0448278094251683,0,0,0
"P_13006",0.619174003107198,0.0703327291558778,0,0,0.310493267736924,0,0,0,0
"P_13007",0.576223459347488,0.055864836872087,0.16053858104609,0.0667400310719834,0.0762234593474884,0,0.0644096323148628,0,0
"P_13008",0.437402900051787,0,0,0,0.506958829621957,0,0.0556382703262558,0,0
"P_13009",0.238995339202486,0,0,0.00893319523562921,0.688147332988089,0,0.063924132573796,0,0
"P_13010",0.785700414293112,0,0,0,0.214299585706888,0,0,0,0
