"","BC","MT","AG","UB","PT","RC","AC","ZH","LT"
"P_06671",1,0,0,0,0,0,0,0,0
"P_06673",1,0,0,0,0,0,0,0,0
"P_06677",1,0,0,0,0,0,0,0,0
"P_06680",1,0,0,0,0,0,0,0,0
"P_06687",1,0,0,0,0,0,0,0,0
"P_06692",1,0,0,0,0,0,0,0,0
"P_06694",1,0,0,0,0,0,0,0,0
"P_06695",0,0,0,0,1,0,0,0,0
"P_06696",1,0,0,0,0,0,0,0,0
"P_06698",1,0,0,0,0,0,0,0,0
"P_06699",1,0,0,0,0,0,0,0,0
"P_06701",1,0,0,0,0,0,0,0,0
"P_06707",0,1,0,0,0,0,0,0,0
"P_06710",1,0,0,0,0,0,0,0,0
"P_06714",1,0,0,0,0,0,0,0,0
"P_06715",1,0,0,0,0,0,0,0,0
"P_06717",1,0,0,0,0,0,0,0,0
"P_06718",1,0,0,0,0,0,0,0,0
"P_06721",1,0,0,0,0,0,0,0,0
"P_06722",1,0,0,0,0,0,0,0,0
"P_06727",1,0,0,0,0,0,0,0,0
"P_06730",1,0,0,0,0,0,0,0,0
"P_06732",1,0,0,0,0,0,0,0,0
"P_06735",1,0,0,0,0,0,0,0,0
"P_06738",1,0,0,0,0,0,0,0,0
"P_06740",1,0,0,0,0,0,0,0,0
"P_06741",1,0,0,0,0,0,0,0,0
"P_06745",1,0,0,0,0,0,0,0,0
"P_06747",1,0,0,0,0,0,0,0,0
"P_06763",1,0,0,0,0,0,0,0,0
"P_06765",1,0,0,0,0,0,0,0,0
"P_06767",1,0,0,0,0,0,0,0,0
"P_06769",1,0,0,0,0,0,0,0,0
"P_06776",1,0,0,0,0,0,0,0,0
"P_06784",1,0,0,0,0,0,0,0,0
"P_06786",1,0,0,0,0,0,0,0,0
"P_06789",1,0,0,0,0,0,0,0,0
"P_06793",1,0,0,0,0,0,0,0,0
"P_06796",1,0,0,0,0,0,0,0,0
"P_06798",1,0,0,0,0,0,0,0,0
"P_06803",1,0,0,0,0,0,0,0,0
"P_06808",1,0,0,0,0,0,0,0,0
"P_06810",1,0,0,0,0,0,0,0,0
"P_06817",0,1,0,0,0,0,0,0,0
"P_06818",1,0,0,0,0,0,0,0,0
"P_06821",1,0,0,0,0,0,0,0,0
"P_06824",1,0,0,0,0,0,0,0,0
"P_06825",1,0,0,0,0,0,0,0,0
"P_06826",1,0,0,0,0,0,0,0,0
"P_06828",1,0,0,0,0,0,0,0,0
"P_06832",1,0,0,0,0,0,0,0,0
"P_06837",1,0,0,0,0,0,0,0,0
"P_06839",1,0,0,0,0,0,0,0,0
"P_06848",1,0,0,0,0,0,0,0,0
"P_06849",1,0,0,0,0,0,0,0,0
"P_06850",1,0,0,0,0,0,0,0,0
"P_06852",1,0,0,0,0,0,0,0,0
"P_06854",1,0,0,0,0,0,0,0,0
"P_06856",1,0,0,0,0,0,0,0,0
"P_06858",1,0,0,0,0,0,0,0,0
"P_06861",1,0,0,0,0,0,0,0,0
"P_06862",1,0,0,0,0,0,0,0,0
"P_06867",1,0,0,0,0,0,0,0,0
"P_06868",1,0,0,0,0,0,0,0,0
"P_06871",1,0,0,0,0,0,0,0,0
"P_06872",1,0,0,0,0,0,0,0,0
"P_06876",1,0,0,0,0,0,0,0,0
"P_06882",0.384615384615385,0,0,0,0.615384615384615,0,0,0,0
"P_06884",1,0,0,0,0,0,0,0,0
"P_06886",1,0,0,0,0,0,0,0,0
"P_06888",1,0,0,0,0,0,0,0,0
"P_06890",1,0,0,0,0,0,0,0,0
"P_06893",1,0,0,0,0,0,0,0,0
"P_06899",1,0,0,0,0,0,0,0,0
"P_06902",1,0,0,0,0,0,0,0,0
"P_06903",1,0,0,0,0,0,0,0,0
"P_06908",1,0,0,0,0,0,0,0,0
"P_06910",1,0,0,0,0,0,0,0,0
"P_06914",1,0,0,0,0,0,0,0,0
"P_06917",1,0,0,0,0,0,0,0,0
"P_06922",1,0,0,0,0,0,0,0,0
"P_06925",1,0,0,0,0,0,0,0,0
"P_06926",1,0,0,0,0,0,0,0,0
"P_06928",1,0,0,0,0,0,0,0,0
"P_06929",1,0,0,0,0,0,0,0,0
"P_06931",1,0,0,0,0,0,0,0,0
"P_06933",1,0,0,0,0,0,0,0,0
"P_06934",1,0,0,0,0,0,0,0,0
"P_06935",1,0,0,0,0,0,0,0,0
"P_06939",1,0,0,0,0,0,0,0,0
"P_06945",1,0,0,0,0,0,0,0,0
"P_06946",1,0,0,0,0,0,0,0,0
"P_06950",1,0,0,0,0,0,0,0,0
"P_06951",1,0,0,0,0,0,0,0,0
"P_06958",1,0,0,0,0,0,0,0,0
"P_06960",1,0,0,0,0,0,0,0,0
"P_06965",1,0,0,0,0,0,0,0,0
"P_06966",1,0,0,0,0,0,0,0,0
"P_06969",1,0,0,0,0,0,0,0,0
"P_06971",1,0,0,0,0,0,0,0,0
"P_06976",1,0,0,0,0,0,0,0,0
"P_06979",1,0,0,0,0,0,0,0,0
"P_06984",1,0,0,0,0,0,0,0,0
"P_06985",1,0,0,0,0,0,0,0,0
"P_06988",1,0,0,0,0,0,0,0,0
"P_06992",1,0,0,0,0,0,0,0,0
"P_06998",1,0,0,0,0,0,0,0,0
"P_06999",1,0,0,0,0,0,0,0,0
"P_07001",1,0,0,0,0,0,0,0,0
"P_07003",0,1,0,0,0,0,0,0,0
"P_07008",1,0,0,0,0,0,0,0,0
"P_07010",1,0,0,0,0,0,0,0,0
"P_07012",1,0,0,0,0,0,0,0,0
"P_07014",1,0,0,0,0,0,0,0,0
"P_07018",1,0,0,0,0,0,0,0,0
"P_07023",1,0,0,0,0,0,0,0,0
"P_07024",1,0,0,0,0,0,0,0,0
"P_07025",1,0,0,0,0,0,0,0,0
"P_07028",1,0,0,0,0,0,0,0,0
"P_07035",1,0,0,0,0,0,0,0,0
"P_07037",1,0,0,0,0,0,0,0,0
"P_07038",1,0,0,0,0,0,0,0,0
"P_07040",0.711538461538462,0.288461538461538,0,0,0,0,0,0,0
"P_07043",1,0,0,0,0,0,0,0,0
"P_07049",1,0,0,0,0,0,0,0,0
"P_07051",1,0,0,0,0,0,0,0,0
"P_07054",1,0,0,0,0,0,0,0,0
"P_07059",1,0,0,0,0,0,0,0,0
"P_07060",0.538461538461538,0.461538461538462,0,0,0,0,0,0,0
"P_07061",1,0,0,0,0,0,0,0,0
"P_07063",1,0,0,0,0,0,0,0,0
"P_07067",1,0,0,0,0,0,0,0,0
"P_07072",1,0,0,0,0,0,0,0,0
"P_07073",1,0,0,0,0,0,0,0,0
"P_07078",1,0,0,0,0,0,0,0,0
"P_07079",1,0,0,0,0,0,0,0,0
"P_07084",1,0,0,0,0,0,0,0,0
"P_07085",1,0,0,0,0,0,0,0,0
"P_07090",1,0,0,0,0,0,0,0,0
"P_07098",0,0,0,0,1,0,0,0,0
"P_07099",1,0,0,0,0,0,0,0,0
"P_07104",1,0,0,0,0,0,0,0,0
"P_07105",1,0,0,0,0,0,0,0,0
"P_07108",1,0,0,0,0,0,0,0,0
"P_07110",1,0,0,0,0,0,0,0,0
"P_07114",1,0,0,0,0,0,0,0,0
"P_07115",1,0,0,0,0,0,0,0,0
"P_07116",1,0,0,0,0,0,0,0,0
"P_07124",1,0,0,0,0,0,0,0,0
"P_07126",1,0,0,0,0,0,0,0,0
"P_07130",1,0,0,0,0,0,0,0,0
"P_07136",1,0,0,0,0,0,0,0,0
"P_07141",1,0,0,0,0,0,0,0,0
"P_07142",1,0,0,0,0,0,0,0,0
"P_07144",1,0,0,0,0,0,0,0,0
"P_07146",1,0,0,0,0,0,0,0,0
"P_07148",1,0,0,0,0,0,0,0,0
"P_07152",1,0,0,0,0,0,0,0,0
"P_07153",1,0,0,0,0,0,0,0,0
"P_07157",1,0,0,0,0,0,0,0,0
"P_07158",1,0,0,0,0,0,0,0,0
"P_07159",1,0,0,0,0,0,0,0,0
"P_07160",1,0,0,0,0,0,0,0,0
"P_07167",1,0,0,0,0,0,0,0,0
"P_07168",1,0,0,0,0,0,0,0,0
"P_07170",1,0,0,0,0,0,0,0,0
"P_07171",1,0,0,0,0,0,0,0,0
"P_07175",1,0,0,0,0,0,0,0,0
"P_07179",1,0,0,0,0,0,0,0,0
"P_07183",1,0,0,0,0,0,0,0,0
"P_07189",1,0,0,0,0,0,0,0,0
"P_07194",1,0,0,0,0,0,0,0,0
"P_07195",1,0,0,0,0,0,0,0,0
"P_07199",1,0,0,0,0,0,0,0,0
"P_07200",1,0,0,0,0,0,0,0,0
"P_07201",1,0,0,0,0,0,0,0,0
"P_07207",1,0,0,0,0,0,0,0,0
"P_07209",1,0,0,0,0,0,0,0,0
"P_07215",1,0,0,0,0,0,0,0,0
"P_07217",1,0,0,0,0,0,0,0,0
"P_07225",1,0,0,0,0,0,0,0,0
"P_07230",1,0,0,0,0,0,0,0,0
"P_07233",1,0,0,0,0,0,0,0,0
"P_07235",1,0,0,0,0,0,0,0,0
"P_07236",1,0,0,0,0,0,0,0,0
"P_07241",1,0,0,0,0,0,0,0,0
"P_07245",1,0,0,0,0,0,0,0,0
"P_07247",1,0,0,0,0,0,0,0,0
"P_07248",1,0,0,0,0,0,0,0,0
"P_07251",1,0,0,0,0,0,0,0,0
"P_07257",1,0,0,0,0,0,0,0,0
"P_07258",1,0,0,0,0,0,0,0,0
"P_07262",1,0,0,0,0,0,0,0,0
"P_07265",1,0,0,0,0,0,0,0,0
"P_07268",1,0,0,0,0,0,0,0,0
"P_07270",1,0,0,0,0,0,0,0,0
"P_07272",1,0,0,0,0,0,0,0,0
"P_07280",0.0384615384615385,0.961538461538462,0,0,0,0,0,0,0
"P_07281",1,0,0,0,0,0,0,0,0
"P_07282",1,0,0,0,0,0,0,0,0
"P_07286",1,0,0,0,0,0,0,0,0
"P_07290",1,0,0,0,0,0,0,0,0
"P_07301",1,0,0,0,0,0,0,0,0
"P_07302",1,0,0,0,0,0,0,0,0
"P_07303",1,0,0,0,0,0,0,0,0
"P_07304",1,0,0,0,0,0,0,0,0
"P_07306",0,0,0,0,1,0,0,0,0
"P_07310",1,0,0,0,0,0,0,0,0
"P_07315",1,0,0,0,0,0,0,0,0
"P_07323",1,0,0,0,0,0,0,0,0
"P_07327",1,0,0,0,0,0,0,0,0
"P_07328",0.0961538461538462,0.903846153846154,0,0,0,0,0,0,0
"P_07330",1,0,0,0,0,0,0,0,0
"P_07335",1,0,0,0,0,0,0,0,0
"P_07337",1,0,0,0,0,0,0,0,0
"P_07339",1,0,0,0,0,0,0,0,0
"P_07340",1,0,0,0,0,0,0,0,0
"P_07342",1,0,0,0,0,0,0,0,0
"P_07345",1,0,0,0,0,0,0,0,0
"P_07346",1,0,0,0,0,0,0,0,0
"P_07350",0,1,0,0,0,0,0,0,0
"P_07353",1,0,0,0,0,0,0,0,0
"P_07354",1,0,0,0,0,0,0,0,0
"P_07358",1,0,0,0,0,0,0,0,0
"P_07360",1,0,0,0,0,0,0,0,0
"P_07361",1,0,0,0,0,0,0,0,0
"P_07362",1,0,0,0,0,0,0,0,0
"P_07365",1,0,0,0,0,0,0,0,0
"P_07369",1,0,0,0,0,0,0,0,0
"P_07371",1,0,0,0,0,0,0,0,0
"P_07374",1,0,0,0,0,0,0,0,0
"P_07376",1,0,0,0,0,0,0,0,0
"P_07377",1,0,0,0,0,0,0,0,0
"P_07382",1,0,0,0,0,0,0,0,0
"P_07383",1,0,0,0,0,0,0,0,0
"P_07385",1,0,0,0,0,0,0,0,0
"P_07389",1,0,0,0,0,0,0,0,0
"P_07391",1,0,0,0,0,0,0,0,0
"P_07394",1,0,0,0,0,0,0,0,0
"P_07398",1,0,0,0,0,0,0,0,0
"P_07403",1,0,0,0,0,0,0,0,0
"P_07404",1,0,0,0,0,0,0,0,0
"P_07406",1,0,0,0,0,0,0,0,0
"P_07409",1,0,0,0,0,0,0,0,0
"P_07411",1,0,0,0,0,0,0,0,0
"P_07412",1,0,0,0,0,0,0,0,0
"P_07414",1,0,0,0,0,0,0,0,0
"P_07418",1,0,0,0,0,0,0,0,0
"P_07422",1,0,0,0,0,0,0,0,0
"P_07424",1,0,0,0,0,0,0,0,0
"P_07425",1,0,0,0,0,0,0,0,0
"P_07428",1,0,0,0,0,0,0,0,0
"P_07430",1,0,0,0,0,0,0,0,0
"P_07432",1,0,0,0,0,0,0,0,0
"P_07433",1,0,0,0,0,0,0,0,0
"P_07438",1,0,0,0,0,0,0,0,0
"P_07439",1,0,0,0,0,0,0,0,0
"P_07444",1,0,0,0,0,0,0,0,0
"P_07445",1,0,0,0,0,0,0,0,0
"P_07447",1,0,0,0,0,0,0,0,0
"P_07450",1,0,0,0,0,0,0,0,0
"P_07454",1,0,0,0,0,0,0,0,0
"P_07457",1,0,0,0,0,0,0,0,0
"P_07460",1,0,0,0,0,0,0,0,0
"P_07463",1,0,0,0,0,0,0,0,0
"P_07466",1,0,0,0,0,0,0,0,0
"P_07467",1,0,0,0,0,0,0,0,0
"P_07469",1,0,0,0,0,0,0,0,0
"P_07471",1,0,0,0,0,0,0,0,0
"P_07474",1,0,0,0,0,0,0,0,0
"P_07477",1,0,0,0,0,0,0,0,0
"P_07481",1,0,0,0,0,0,0,0,0
"P_07483",1,0,0,0,0,0,0,0,0
"P_07484",1,0,0,0,0,0,0,0,0
"P_07489",1,0,0,0,0,0,0,0,0
"P_07491",1,0,0,0,0,0,0,0,0
"P_07492",1,0,0,0,0,0,0,0,0
"P_07495",1,0,0,0,0,0,0,0,0
"P_07498",1,0,0,0,0,0,0,0,0
"P_07499",1,0,0,0,0,0,0,0,0
"P_07501",1,0,0,0,0,0,0,0,0
"P_07502",1,0,0,0,0,0,0,0,0
"P_07504",1,0,0,0,0,0,0,0,0
"P_07512",1,0,0,0,0,0,0,0,0
"P_07513",1,0,0,0,0,0,0,0,0
"P_07518",1,0,0,0,0,0,0,0,0
"P_07520",1,0,0,0,0,0,0,0,0
"P_07524",1,0,0,0,0,0,0,0,0
"P_07525",1,0,0,0,0,0,0,0,0
"P_07528",1,0,0,0,0,0,0,0,0
"P_07530",1,0,0,0,0,0,0,0,0
"P_07531",1,0,0,0,0,0,0,0,0
"P_07533",1,0,0,0,0,0,0,0,0
"P_07534",1,0,0,0,0,0,0,0,0
"P_07538",1,0,0,0,0,0,0,0,0
"P_07540",1,0,0,0,0,0,0,0,0
"P_07544",1,0,0,0,0,0,0,0,0
"P_07545",1,0,0,0,0,0,0,0,0
"P_07546",1,0,0,0,0,0,0,0,0
"P_07547",1,0,0,0,0,0,0,0,0
"P_07551",1,0,0,0,0,0,0,0,0
"P_07555",1,0,0,0,0,0,0,0,0
"P_07556",1,0,0,0,0,0,0,0,0
"P_07557",1,0,0,0,0,0,0,0,0
"P_07562",1,0,0,0,0,0,0,0,0
"P_07563",1,0,0,0,0,0,0,0,0
"P_07570",1,0,0,0,0,0,0,0,0
"P_07571",1,0,0,0,0,0,0,0,0
"P_07573",1,0,0,0,0,0,0,0,0
"P_07576",1,0,0,0,0,0,0,0,0
"P_07581",1,0,0,0,0,0,0,0,0
"P_07585",1,0,0,0,0,0,0,0,0
"P_07587",1,0,0,0,0,0,0,0,0
"P_07589",1,0,0,0,0,0,0,0,0
"P_07592",1,0,0,0,0,0,0,0,0
"P_07594",1,0,0,0,0,0,0,0,0
"P_07595",1,0,0,0,0,0,0,0,0
"P_07602",1,0,0,0,0,0,0,0,0
"P_07603",1,0,0,0,0,0,0,0,0
"P_07608",1,0,0,0,0,0,0,0,0
"P_07609",1,0,0,0,0,0,0,0,0
"P_07615",1,0,0,0,0,0,0,0,0
"P_07616",1,0,0,0,0,0,0,0,0
"P_07622",1,0,0,0,0,0,0,0,0
"P_07628",1,0,0,0,0,0,0,0,0
"P_07632",1,0,0,0,0,0,0,0,0
"P_07636",1,0,0,0,0,0,0,0,0
"P_07637",1,0,0,0,0,0,0,0,0
"P_07642",1,0,0,0,0,0,0,0,0
"P_07652",1,0,0,0,0,0,0,0,0
"P_07656",1,0,0,0,0,0,0,0,0
"P_07661",1,0,0,0,0,0,0,0,0
"P_07663",1,0,0,0,0,0,0,0,0
"P_07665",1,0,0,0,0,0,0,0,0
"P_07667",1,0,0,0,0,0,0,0,0
"P_07671",1,0,0,0,0,0,0,0,0
"P_07677",1,0,0,0,0,0,0,0,0
"P_07678",1,0,0,0,0,0,0,0,0
"P_07681",1,0,0,0,0,0,0,0,0
"P_07683",0.980769230769231,0.0192307692307692,0,0,0,0,0,0,0
"P_07687",1,0,0,0,0,0,0,0,0
"P_07690",1,0,0,0,0,0,0,0,0
"P_07695",1,0,0,0,0,0,0,0,0
"P_07697",1,0,0,0,0,0,0,0,0
"P_07698",1,0,0,0,0,0,0,0,0
"P_07703",1,0,0,0,0,0,0,0,0
"P_07704",1,0,0,0,0,0,0,0,0
"P_07705",1,0,0,0,0,0,0,0,0
"P_07709",1,0,0,0,0,0,0,0,0
"P_07711",1,0,0,0,0,0,0,0,0
"P_07717",1,0,0,0,0,0,0,0,0
"P_07723",1,0,0,0,0,0,0,0,0
"P_07724",1,0,0,0,0,0,0,0,0
"P_07725",1,0,0,0,0,0,0,0,0
"P_07732",1,0,0,0,0,0,0,0,0
"P_07733",1,0,0,0,0,0,0,0,0
"P_07735",1,0,0,0,0,0,0,0,0
"P_07740",1,0,0,0,0,0,0,0,0
"P_07741",1,0,0,0,0,0,0,0,0
"P_07745",1,0,0,0,0,0,0,0,0
"P_07750",1,0,0,0,0,0,0,0,0
"P_07752",1,0,0,0,0,0,0,0,0
"P_07754",1,0,0,0,0,0,0,0,0
"P_07757",1,0,0,0,0,0,0,0,0
"P_07759",1,0,0,0,0,0,0,0,0
"P_07760",1,0,0,0,0,0,0,0,0
"P_07763",1,0,0,0,0,0,0,0,0
"P_07766",1,0,0,0,0,0,0,0,0
"P_07769",1,0,0,0,0,0,0,0,0
"P_07771",1,0,0,0,0,0,0,0,0
"P_07772",1,0,0,0,0,0,0,0,0
"P_07775",1,0,0,0,0,0,0,0,0
"P_07779",1,0,0,0,0,0,0,0,0
"P_07782",1,0,0,0,0,0,0,0,0
"P_07786",1,0,0,0,0,0,0,0,0
"P_07787",1,0,0,0,0,0,0,0,0
"P_07794",1,0,0,0,0,0,0,0,0
"P_07797",1,0,0,0,0,0,0,0,0
"P_07799",1,0,0,0,0,0,0,0,0
"P_07805",1,0,0,0,0,0,0,0,0
"P_07806",1,0,0,0,0,0,0,0,0
"P_07808",1,0,0,0,0,0,0,0,0
"P_07810",1,0,0,0,0,0,0,0,0
"P_07814",1,0,0,0,0,0,0,0,0
"P_07816",1,0,0,0,0,0,0,0,0
"P_07817",1,0,0,0,0,0,0,0,0
"P_07818",1,0,0,0,0,0,0,0,0
"P_07820",1,0,0,0,0,0,0,0,0
"P_07821",1,0,0,0,0,0,0,0,0
"P_07822",1,0,0,0,0,0,0,0,0
"P_07826",1,0,0,0,0,0,0,0,0
"P_07829",1,0,0,0,0,0,0,0,0
"P_07831",1,0,0,0,0,0,0,0,0
"P_07834",1,0,0,0,0,0,0,0,0
"P_07836",1,0,0,0,0,0,0,0,0
"P_07841",1,0,0,0,0,0,0,0,0
"P_07851",1,0,0,0,0,0,0,0,0
"P_07852",1,0,0,0,0,0,0,0,0
"P_07853",1,0,0,0,0,0,0,0,0
"P_07858",0,0,0,1,0,0,0,0,0
"P_07860",1,0,0,0,0,0,0,0,0
"P_07865",1,0,0,0,0,0,0,0,0
"P_07872",1,0,0,0,0,0,0,0,0
"P_07873",1,0,0,0,0,0,0,0,0
"P_07876",1,0,0,0,0,0,0,0,0
"P_07879",1,0,0,0,0,0,0,0,0
"P_07884",1,0,0,0,0,0,0,0,0
"P_07887",1,0,0,0,0,0,0,0,0
"P_07888",1,0,0,0,0,0,0,0,0
"P_07890",1,0,0,0,0,0,0,0,0
"P_07891",1,0,0,0,0,0,0,0,0
"P_07894",0,1,0,0,0,0,0,0,0
"P_07897",1,0,0,0,0,0,0,0,0
"P_07901",0,1,0,0,0,0,0,0,0
"P_07904",1,0,0,0,0,0,0,0,0
"P_07905",1,0,0,0,0,0,0,0,0
"P_07914",1,0,0,0,0,0,0,0,0
"P_07916",1,0,0,0,0,0,0,0,0
"P_07921",1,0,0,0,0,0,0,0,0
"P_07922",1,0,0,0,0,0,0,0,0
"P_07924",1,0,0,0,0,0,0,0,0
"P_07926",1,0,0,0,0,0,0,0,0
"P_07927",1,0,0,0,0,0,0,0,0
"P_07928",1,0,0,0,0,0,0,0,0
"P_07930",1,0,0,0,0,0,0,0,0
"P_07931",1,0,0,0,0,0,0,0,0
"P_07936",1,0,0,0,0,0,0,0,0
"P_07939",1,0,0,0,0,0,0,0,0
"P_07940",1,0,0,0,0,0,0,0,0
"P_07941",1,0,0,0,0,0,0,0,0
"P_07946",1,0,0,0,0,0,0,0,0
"P_07948",0.730769230769231,0.269230769230769,0,0,0,0,0,0,0
"P_07949",1,0,0,0,0,0,0,0,0
"P_07952",1,0,0,0,0,0,0,0,0
"P_07954",1,0,0,0,0,0,0,0,0
"P_07955",1,0,0,0,0,0,0,0,0
"P_07963",1,0,0,0,0,0,0,0,0
"P_07971",1,0,0,0,0,0,0,0,0
"P_07972",1,0,0,0,0,0,0,0,0
"P_07976",0,0,0,1,0,0,0,0,0
"P_07978",1,0,0,0,0,0,0,0,0
"P_07979",1,0,0,0,0,0,0,0,0
"P_07983",1,0,0,0,0,0,0,0,0
"P_07987",1,0,0,0,0,0,0,0,0
"P_07989",1,0,0,0,0,0,0,0,0
"P_07993",1,0,0,0,0,0,0,0,0
"P_07994",1,0,0,0,0,0,0,0,0
"P_07995",1,0,0,0,0,0,0,0,0
"P_07996",1,0,0,0,0,0,0,0,0
"P_07997",1,0,0,0,0,0,0,0,0
"P_07999",1,0,0,0,0,0,0,0,0
"P_08002",1,0,0,0,0,0,0,0,0
"P_08003",1,0,0,0,0,0,0,0,0
"P_08005",1,0,0,0,0,0,0,0,0
"P_08006",1,0,0,0,0,0,0,0,0
"P_08007",1,0,0,0,0,0,0,0,0
"P_08011",1,0,0,0,0,0,0,0,0
"P_08012",1,0,0,0,0,0,0,0,0
"P_08014",1,0,0,0,0,0,0,0,0
"P_08018",1,0,0,0,0,0,0,0,0
"P_08022",1,0,0,0,0,0,0,0,0
"P_08025",1,0,0,0,0,0,0,0,0
"P_08028",1,0,0,0,0,0,0,0,0
"P_08031",1,0,0,0,0,0,0,0,0
"P_08032",1,0,0,0,0,0,0,0,0
"P_08033",1,0,0,0,0,0,0,0,0
"P_08039",1,0,0,0,0,0,0,0,0
"P_08042",1,0,0,0,0,0,0,0,0
"P_08043",1,0,0,0,0,0,0,0,0
"P_08046",1,0,0,0,0,0,0,0,0
"P_08047",1,0,0,0,0,0,0,0,0
"P_08048",1,0,0,0,0,0,0,0,0
"P_08049",1,0,0,0,0,0,0,0,0
"P_08051",1,0,0,0,0,0,0,0,0
"P_08055",1,0,0,0,0,0,0,0,0
"P_08056",1,0,0,0,0,0,0,0,0
"P_08060",1,0,0,0,0,0,0,0,0
"P_08061",0,1,0,0,0,0,0,0,0
"P_08062",1,0,0,0,0,0,0,0,0
"P_08065",1,0,0,0,0,0,0,0,0
"P_08069",1,0,0,0,0,0,0,0,0
"P_08071",1,0,0,0,0,0,0,0,0
"P_08074",1,0,0,0,0,0,0,0,0
"P_08075",1,0,0,0,0,0,0,0,0
"P_08079",1,0,0,0,0,0,0,0,0
"P_08085",1,0,0,0,0,0,0,0,0
"P_08086",0.980769230769231,0.0192307692307692,0,0,0,0,0,0,0
"P_08093",1,0,0,0,0,0,0,0,0
"P_08094",1,0,0,0,0,0,0,0,0
"P_08095",1,0,0,0,0,0,0,0,0
"P_08097",0.346153846153846,0.653846153846154,0,0,0,0,0,0,0
"P_08100",1,0,0,0,0,0,0,0,0
"P_08102",1,0,0,0,0,0,0,0,0
"P_08106",1,0,0,0,0,0,0,0,0
"P_08107",1,0,0,0,0,0,0,0,0
"P_08108",1,0,0,0,0,0,0,0,0
"P_08109",1,0,0,0,0,0,0,0,0
"P_08110",1,0,0,0,0,0,0,0,0
"P_08112",1,0,0,0,0,0,0,0,0
"P_08114",1,0,0,0,0,0,0,0,0
"P_08116",1,0,0,0,0,0,0,0,0
"P_08117",1,0,0,0,0,0,0,0,0
"P_08138",1,0,0,0,0,0,0,0,0
"P_08158",1,0,0,0,0,0,0,0,0
"P_08166",1,0,0,0,0,0,0,0,0
"P_08176",0.0192307692307692,0.980769230769231,0,0,0,0,0,0,0
"P_08177",1,0,0,0,0,0,0,0,0
"P_08181",0.846153846153846,0.153846153846154,0,0,0,0,0,0,0
"P_08185",0,0,0,0,1,0,0,0,0
"P_08186",1,0,0,0,0,0,0,0,0
"P_08188",1,0,0,0,0,0,0,0,0
"P_08189",1,0,0,0,0,0,0,0,0
"P_08190",0.461538461538462,0.538461538461538,0,0,0,0,0,0,0
"P_08191",1,0,0,0,0,0,0,0,0
"P_08194",1,0,0,0,0,0,0,0,0
"P_08198",0.0192307692307692,0,0,0,0,0.980769230769231,0,0,0
"P_08201",1,0,0,0,0,0,0,0,0
"P_08202",1,0,0,0,0,0,0,0,0
"P_08203",1,0,0,0,0,0,0,0,0
"P_08204",1,0,0,0,0,0,0,0,0
"P_08207",1,0,0,0,0,0,0,0,0
"P_08210",1,0,0,0,0,0,0,0,0
"P_08208",1,0,0,0,0,0,0,0,0
"P_08752",1,0,0,0,0,0,0,0,0
"P_08211",0,1,0,0,0,0,0,0,0
"P_08214",1,0,0,0,0,0,0,0,0
"P_08216",0.423076923076923,0.576923076923077,0,0,0,0,0,0,0
"P_08221",0.423076923076923,0.576923076923077,0,0,0,0,0,0,0
"P_08225",1,0,0,0,0,0,0,0,0
"P_08232",1,0,0,0,0,0,0,0,0
"P_08234",0,1,0,0,0,0,0,0,0
"P_08235",0.942307692307692,0,0.0576923076923077,0,0,0,0,0,0
"P_08237",0.153846153846154,0.846153846153846,0,0,0,0,0,0,0
"P_08239",1,0,0,0,0,0,0,0,0
"P_08240",1,0,0,0,0,0,0,0,0
"P_08242",1,0,0,0,0,0,0,0,0
"P_08243",1,0,0,0,0,0,0,0,0
"P_08246",1,0,0,0,0,0,0,0,0
"P_08247",1,0,0,0,0,0,0,0,0
"P_08249",1,0,0,0,0,0,0,0,0
"P_08256",1,0,0,0,0,0,0,0,0
"P_08257",1,0,0,0,0,0,0,0,0
"P_08259",1,0,0,0,0,0,0,0,0
"P_08260",1,0,0,0,0,0,0,0,0
"P_08263",1,0,0,0,0,0,0,0,0
"P_08264",1,0,0,0,0,0,0,0,0
"P_08265",1,0,0,0,0,0,0,0,0
"P_08270",0.346153846153846,0.653846153846154,0,0,0,0,0,0,0
"P_08271",0,0,0,0,1,0,0,0,0
"P_08274",1,0,0,0,0,0,0,0,0
"P_08276",0,0,0,0,1,0,0,0,0
"P_08278",1,0,0,0,0,0,0,0,0
"P_08282",1,0,0,0,0,0,0,0,0
"P_08283",1,0,0,0,0,0,0,0,0
"P_08286",1,0,0,0,0,0,0,0,0
"P_08287",1,0,0,0,0,0,0,0,0
"P_08289",1,0,0,0,0,0,0,0,0
"P_08290",1,0,0,0,0,0,0,0,0
"P_08291",1,0,0,0,0,0,0,0,0
"P_08293",1,0,0,0,0,0,0,0,0
"P_08301",0,1,0,0,0,0,0,0,0
"P_08299",0.653846153846154,0.346153846153846,0,0,0,0,0,0,0
"P_08302",0.846153846153846,0.153846153846154,0,0,0,0,0,0,0
"P_08306",1,0,0,0,0,0,0,0,0
"P_08308",1,0,0,0,0,0,0,0,0
"P_08310",1,0,0,0,0,0,0,0,0
"P_08315",1,0,0,0,0,0,0,0,0
"P_08322",1,0,0,0,0,0,0,0,0
"P_08323",1,0,0,0,0,0,0,0,0
"P_08330",1,0,0,0,0,0,0,0,0
"P_08331",1,0,0,0,0,0,0,0,0
